LSOA code,LSOA name,LSOA IMD Score_y,LONG__y,LAT_y,Crime type,0
E01009918,Dudley 024B,30.582,-2.16492,52.4745,Burglary,5
E01009903,Dudley 029A,3.82,-2.17008,52.4605,Burglary,5
E01009362,Birmingham 071A,61.205,-1.88963,52.4655,Burglary,5
E01010215,Solihull 027C,6.93,-1.80159,52.389,Burglary,5
E01010057,Sandwell 028D,39.439,-1.9684,52.4885,Burglary,5
E01009025,Birmingham 103E,52.178,-1.82062,52.4326,Burglary,5
E01009909,Dudley 029C,17.933,-2.15934,52.4666,Burglary,5
E01009667,Coventry 041B,6.645,-1.5203,52.384,Burglary,5
E01009328,Birmingham 139C,49.57,-1.84625,52.4725,Burglary,5
E01010492,Wolverhampton 028D,9.514,-2.17213,52.5591,Burglary,5
E01009693,Coventry 022C,11.429,-1.56076,52.4143,Burglary,5
E01010517,Wolverhampton 031D,22.408,-2.1633,52.5643,Burglary,5
E01010079,Sandwell 022B,15.448,-2.0391,52.499,Burglary,5
E01009648,Coventry 017D,13.697,-1.53587,52.4136,Burglary,5
E01009665,Coventry 042A,5.967,-1.54353,52.3841,Burglary,4
E01010454,Wolverhampton 035G,37.888,-2.1194,52.5758,Burglary,4
E01009645,Coventry 014D,14.333,-1.53443,52.4191,Burglary,4
E01010460,Wolverhampton 008C,20.495,-2.09991,52.6062,Burglary,4
E01009676,Coventry 032A,15.493,-1.56846,52.4005,Burglary,4
E01009210,Birmingham 126B,40.987,-1.9644,52.406,Burglary,4
E01010350,Walsall 003D,14.791,-1.97938,52.6339,Burglary,4
E01009373,Birmingham 082B,52.035,-1.86261,52.4579,Burglary,4
E01009491,Birmingham 051E,57.249,-1.84478,52.4891,Burglary,4
E01009403,Birmingham 020A,41.254,-1.85297,52.5378,Burglary,4
E01009417,Birmingham 001A,12.652,-1.84982,52.5918,Burglary,4
E01009421,Birmingham 004A,4.507,-1.86436,52.5811,Burglary,4
E01010317,Walsall 024A,13.707,-1.95546,52.5908,Burglary,4
E01010339,Walsall 037D,19.054,-1.96804,52.5662,Burglary,4
E01009439,Birmingham 021A,11.945,-1.80361,52.5336,Burglary,4
E01010331,Walsall 035A,7.278,-1.94246,52.5741,Burglary,4
E01009440,Birmingham 012D,9.641,-1.79453,52.5364,Burglary,4
E01010150,Solihull 028A,1.363,-1.76044,52.3899,Burglary,4
E01009009,Birmingham 025B,24.528,-1.81935,52.5263,Burglary,4
E01009608,Coventry 004D,33.315,-1.47709,52.4387,Burglary,4
E01010441,Wolverhampton 001G,41.822,-2.10967,52.6211,Burglary,4
E01010136,Solihull 012A,12.016,-1.79411,52.4375,Burglary,4
E01010395,Walsall 011A,8.876,-2.04726,52.61,Burglary,4
E01009325,Birmingham 063A,49.726,-1.83718,52.4706,Burglary,4
E01009536,Coventry 033C,7.068,-1.45562,52.4003,Burglary,4
E01010390,Walsall 032C,6.321,-1.89871,52.5684,Burglary,4
E01010216,Solihull 027D,4.602,-1.78924,52.3846,Burglary,4
E01010387,Walsall 028C,5.888,-1.88677,52.5756,Burglary,4
E01010195,Solihull 016A,3.967,-1.79489,52.4211,Burglary,4
E01010411,Wolverhampton 033B,27.677,-2.05668,52.5513,Burglary,4
E01009826,Dudley 019B,5.975,-2.174,52.4883,Burglary,4
E01009907,Dudley 035D,22.17,-2.15666,52.4555,Burglary,4
E01009908,Dudley 035E,9.867,-2.15329,52.4529,Burglary,4
E01009716,Coventry 018E,18.841,-1.45914,52.4118,Burglary,4
E01010527,Wolverhampton 016B,48.917,-2.13985,52.5956,Burglary,4
E01032535,Coventry 037G,11.364,-1.4999,52.3928,Burglary,4
E01009135,Birmingham 010A,19.524,-1.85637,52.5425,Burglary,4
E01010558,Wolverhampton 010B,21.579,-2.07734,52.6103,Burglary,4
E01009742,Dudley 023C,37.206,-2.1503,52.477,Burglary,4
E01009952,Sandwell 035B,46.147,-2.06762,52.4718,Burglary,4
E01009963,Sandwell 004B,53.87,-1.99684,52.5497,Burglary,4
E01009902,Dudley 003E,5.732,-2.13383,52.5473,Burglary,4
E01010505,Wolverhampton 021E,11.678,-2.15611,52.581,Burglary,4
E01009852,Dudley 041D,4.756,-2.15681,52.4417,Burglary,4
E01009847,Dudley 038A,14.899,-2.17171,52.4558,Burglary,4
E01009855,Dudley 042C,4.343,-2.13513,52.4334,Burglary,4
E01009062,Birmingham 040E,54.214,-1.90604,52.5055,Burglary,4
E01009694,Coventry 022D,5.742,-1.55434,52.4161,Burglary,4
E01033642,Birmingham 063F,43.166,-1.84079,52.4692,Burglary,4
E01010207,Solihull 024D,4.773,-1.79051,52.3957,Burglary,3
E01009964,Sandwell 004C,57.491,-1.98094,52.5519,Burglary,3
E01010202,Solihull 022B,4.211,-1.80633,52.4067,Burglary,3
E01010386,Walsall 028B,4.479,-1.88798,52.5804,Burglary,3
E01009334,Birmingham 070B,44.808,-1.84925,52.4688,Burglary,3
E01009106,Birmingham 029F,33.082,-1.78218,52.5242,Burglary,3
E01010214,Solihull 027B,2.416,-1.7985,52.3928,Burglary,3
E01032885,Solihull 029F,5.555,-1.83613,52.3833,Burglary,3
E01010186,Solihull 028D,3.592,-1.75444,52.3776,Burglary,3
E01009777,Dudley 002B,32.866,-2.118,52.5491,Burglary,3
E01009978,Sandwell 014A,48.372,-2.05382,52.5365,Burglary,3
E01010361,Walsall 031A,27.508,-2.00229,52.5693,Burglary,3
E01009899,Dudley 008E,6.391,-2.14862,52.5255,Burglary,3
E01010253,Walsall 007B,27.556,-1.91956,52.6278,Burglary,3
E01009337,Birmingham 070C,46.736,-1.84822,52.4653,Burglary,3
E01009910,Dudley 029D,28.246,-2.1662,52.4667,Burglary,3
E01009372,Birmingham 082A,49.566,-1.86492,52.4591,Burglary,3
E01009917,Dudley 024A,9.554,-2.17197,52.4771,Burglary,3
E01009342,Birmingham 063D,48.637,-1.83391,52.4774,Burglary,3
E01009814,Dudley 014A,7.941,-2.17627,52.5108,Burglary,3
E01010333,Walsall 035C,10.684,-1.95082,52.5675,Burglary,3
E01010541,Wolverhampton 003C,46.323,-2.15421,52.6187,Burglary,3
E01009666,Coventry 041A,5.516,-1.52877,52.3859,Burglary,3
E01009695,Coventry 023A,7.912,-1.56525,52.4105,Burglary,3
E01010487,Wolverhampton 021A,9.803,-2.16721,52.5734,Burglary,3
E01010493,Wolverhampton 021C,11.636,-2.16801,52.5773,Burglary,3
E01009684,Coventry 026B,35.596,-1.5566,52.4096,Burglary,3
E01010499,Wolverhampton 002C,20.95,-2.13137,52.6228,Burglary,3
E01009696,Coventry 023B,6.357,-1.5734,52.4146,Burglary,3
E01010048,Sandwell 023C,31.443,-1.98009,52.4982,Burglary,3
E01010515,Wolverhampton 031C,8.772,-2.15047,52.5575,Burglary,3
E01009750,Dudley 016B,29.762,-2.1395,52.4985,Burglary,3
E01010554,Wolverhampton 010A,20.091,-2.05633,52.6092,Burglary,3
E01009279,Birmingham 133E,20.926,-1.93319,52.5262,Burglary,3
E01009560,Coventry 040A,4.379,-1.51376,52.3886,Burglary,3
E01010419,Wolverhampton 023B,34.577,-2.08181,52.5723,Burglary,3
E01010562,Wolverhampton 010C,39.015,-2.07399,52.6005,Burglary,3
E01010482,Wolverhampton 007A,44.556,-2.11032,52.6154,Burglary,2
E01009195,Birmingham 058A,45.727,-1.8396,52.485,Burglary,2
E01010543,Wolverhampton 003D,42.822,-2.15736,52.6162,Burglary,2
E01033626,Birmingham 134D,27.561,-1.90898,52.4711,Burglary,2
E01009565,Coventry 009A,32.957,-1.49934,52.436,Burglary,2
E01010193,Solihull 024B,3.031,-1.79053,52.4012,Burglary,2
E01009669,Coventry 042B,10.04,-1.53381,52.3843,Burglary,2
E01009738,Dudley 034E,21.792,-2.06872,52.4515,Burglary,2
E01009821,Dudley 014D,5.096,-2.17747,52.5016,Burglary,2
E01009692,Coventry 022B,8.438,-1.56371,52.4191,Burglary,1
E01010519,Wolverhampton 030D,19.898,-2.14237,52.5667,Burglary,1
E01009706,Coventry 025D,8.357,-1.59707,52.4191,Burglary,1
E01033618,Birmingham 137C,12.858,-1.918,52.4779,Burglary,1
E01009965,Sandwell 004D,58.942,-1.9894,52.5506,Burglary,1
E01032534,Coventry 037F,25.411,-1.50141,52.3891,Burglary,1
E01009811,Dudley 043D,12.576,-2.07384,52.4398,Burglary,1
E01009061,Birmingham 033E,46.931,-1.89506,52.5075,Burglary,1
E01033624,Birmingham 134C,30.894,-1.90527,52.4714,Burglary,1
E01010291,Walsall 009A,53.521,-2.02446,52.6173,Burglary,1
E01010305,Walsall 002C,36.643,-1.93006,52.6509,Burglary,1
E01010274,Walsall 021C,55.667,-2.01357,52.6005,Burglary,1
E01008911,Birmingham 049B,54.359,-1.90608,52.4955,Burglary,1
