OBJECTID,WD21CD,WD21NM,WD21NMW,BNG_E,BNG_N,LONG,LAT,GlobalID,SHAPE_Length,SHAPE_Area
4928,E05011355,Charlestown, ,387298,403074,-2.1930599,53.524189,{0C01A0F9-8B3C-42F3-A7F7-A7DC261B00E4},9843.88617,3832663.707
4929,E05011356,Cheetham, ,384127,400372,-2.2407501,53.499809,{EDF3F2AD-29E9-44EC-BC5E-BB3CF15020C5},8986.013177,3369051.247
4930,E05011357,Chorlton, ,381247,393861,-2.2837801,53.4412,{34789395-164F-409C-BBB7-FD58BA8EE3B5},9354.45454,2496193.678
4931,E05011358,Chorlton Park, ,382465,392859,-2.2653799,53.432232,{6890F122-061D-415A-A58B-4CDFAF7C5AD2},11804.89407,5018129.304
4932,E05011359,Clayton & Openshaw, ,388496,398174,-2.1748099,53.480171,{869ACEC5-912B-43C8-9943-F89352777422},11506.47611,4950570.949
4933,E05011360,Crumpsall, ,384590,401936,-2.23385,53.513889,{DA88E4A8-75AA-49ED-AB5B-AB03D6B02476},10225.90089,3243167.363
4934,E05011361,Deansgate, ,383552,397819,-2.24928,53.476849,{A709BAF5-D5B6-4B42-8704-00935044A185},7825.388449,1982235.46
4935,E05011362,Didsbury East, ,385110,390812,-2.2254701,53.41391,{AD13A0CA-08C1-404D-AC72-46DDD2852AB6},10643.0074,3652862.416
4936,E05011363,Didsbury West, ,383755,391615,-2.2458999,53.421089,{0F01ACF1-4919-4CB4-B362-BC593684BB55},11446.12856,3349241.764
4937,E05011364,Fallowfield, ,384830,394383,-2.2298601,53.445999,{EB3109A5-CD7C-4B9E-8DB3-BABE68213348},7826.667192,2047431.383
4938,E05011365,Gorton & Abbey Hey, ,389096,396131,-2.1656899,53.461819,{86FE9E1F-FAB5-4059-9B16-0299298F21BB},9955.79769,3890328.928
4939,E05011366,Harpurhey, ,385991,401317,-2.2126901,53.508362,{0CE69155-3E1C-4263-BE0D-A5EFB01269F2},11758.14075,4171138.903
4940,E05011367,Higher Blackley, ,384361,404086,-2.2374101,53.533199,{BD106687-F4E2-4841-9CA6-6754D1323400},13380.05444,7332758.632
4941,E05011368,Hulme, ,383801,396698,-2.24547,53.466782,{99CBF64B-5F5E-4134-A647-BBBFD7011CBF},8428.659026,2678954.155
4942,E05011369,Levenshulme, ,387635,394306,-2.1876299,53.445389,{31193317-E1AA-45A5-B9B4-0599A59C6A8E},9862.002931,2521644.178
4943,E05011370,Longsight, ,387623,395568,-2.18786,53.45673,{143D7519-521B-48B7-8ABF-BBFB6260D33F},9284.917228,2870518.151
4944,E05011371,Miles Platting & Newton Heath, ,387584,399940,-2.1886201,53.496021,{A7ADC788-579D-4A0A-A403-4925B3C0D4AE},13713.3499,5300256.121
4945,E05011372,Moss Side, ,384355,395303,-2.2370601,53.454262,{F9F89FF2-D478-4C71-A2EF-7F4BD9BF383B},7270.62139,1641189.262
4946,E05011373,Moston, ,387706,401864,-2.1868501,53.513321,{8A40BF79-B2F5-4426-8945-5DF330BDFA9C},12213.52506,3446013.733
4947,E05011374,Northenden, ,382767,389549,-2.2606599,53.402489,{32FF2276-77EE-412E-BCC2-F21129E40890},17176.75119,5247265.175
4948,E05011375,Old Moat, ,384578,393142,-2.2335899,53.434841,{322A30B5-A226-4D9F-ABBC-40DD162BD7DD},6101.70731,1795989.07
4949,E05011376,Piccadilly, ,384801,398020,-2.2304699,53.478691,{1AA4B633-B7CF-4402-B32C-BEF663820048},8502.151756,1934701.724
4950,E05011377,Rusholme, ,386018,394995,-2.2119999,53.451542,{17DAF197-2D67-4C25-8CCC-D8F78BEEECAD},7001.286425,2150822.034
4951,E05011378,Sharston, ,383099,387587,-2.2555599,53.384869,{92CFC3E1-D899-4A33-B4C1-54FA44872569},12155.92249,3268760.73
4952,E05011379,Whalley Range, ,382982,394714,-2.2577,53.448921,{C21F9B0A-3E36-4062-BBF3-9D3DA7AA31BB},8837.506582,2261771.656
4953,E05011380,Withington, ,385547,392913,-2.2190001,53.432812,{C7355E0D-6862-482F-BBE2-AA6F1560288B},6039.236278,1854630.174
4954,E05011381,Woodhouse Park, ,381754,385656,-2.27566,53.367458,{67F866F8-69A6-4282-96DC-836EC942B968},19246.27362,11579737.18
4955,E05011384,Ardsley & Robin Hood, ,430149,425504,-1.5445499,53.72509,{E4350B16-3C00-4BDD-A90E-876EE374DBFD},28714.41766,18024038.88
4956,E05011385,Armley, ,426387,434020,-1.60084,53.80183,{7C4453C8-AA4F-47D9-A982-DFC577990352},14502.91005,5899610.685
4957,E05011387,Bramley & Stanningley, ,424064,435698,-1.63598,53.81702,{28AEF487-7B29-4C7A-9520-3BD65BCA94E7},14614.59329,6289560.832
4958,E05011388,Burmantofts & Richmond Hill, ,432925,432963,-1.50169,53.791962,{A14DAFD2-94CB-45FB-8C73-459F3AAA4068},16562.9616,8748764.814
4959,E05011389,Calverley & Farsley, ,421125,436192,-1.68059,53.82159,{35190A0C-65A1-4360-B28D-468B8A7C6D51},19356.05272,12585080.28
4960,E05011390,Chapel Allerton, ,430322,436284,-1.54088,53.82196,{DB67F266-F661-4E12-8C57-C3E55F8EED59},11324.32349,5264973.072
4961,E05011391,Cross Gates & Whinmoor, ,437033,435335,-1.43905,53.813,{7C08E94F-4380-4861-BF57-196B5BB99F34},20612.64401,10246998.5
4962,E05011394,Gipton & Harehills, ,432769,435127,-1.50383,53.81142,{BB54ED15-6F2E-41F5-8283-D6C2B2F8DCCC},11528.23691,3994238.526
4963,E05011395,Guiseley & Rawdon, ,417439,441917,-1.73625,53.87318,{78059B33-7745-45C2-B7D1-9EBC15E37E72},33226.69734,20456979.89
4964,E05011396,Harewood, ,437461,441646,-1.43179,53.86969,{F2603924-D24F-4413-8019-01957CE03893},70220.70325,109849160.2
4965,E05011397,Headingley & Hyde Park, ,428589,435536,-1.56727,53.815338,{2D720565-CD98-4C20-A53E-CB31B1801260},8966.338151,2925293.161
4966,E05011399,Hunslet & Riverside, ,431016,431202,-1.53084,53.776249,{8D131DFE-61BA-45B1-A907-9CFDC6A79186},21216.13756,8860358.898
4967,E05011400,Killingbeck & Seacroft, ,434751,436018,-1.47363,53.819302,{ABE7C30F-455F-481F-8779-A95777260E31},12427.76747,6522235.803
4968,E05011401,Kippax & Methley, ,443648,430141,-1.33933,53.765808,{CBB8476B-99C9-481F-A594-FDE676EE0ADF},43079.97347,42012795.97
4969,E05011402,Kirkstall, ,426141,436674,-1.60435,53.825691,{8FCECBDF-19A1-45CE-85D4-1675BC96E4AC},14666.75186,5412497.623
4970,E05011403,Little London & Woodhouse, ,429552,434406,-1.55275,53.80513,{D9187CA1-4107-4C95-9C1B-895B7F51FE53},12686.82542,5265682.514
4971,E05011404,Middleton Park, ,430279,428873,-1.54225,53.75536,{9E7DCE9F-955E-4703-B989-F68B24D2E8DE},13760.2544,9289844.781
4972,E05011405,Moortown, ,429551,438109,-1.55241,53.838409,{9D10A15A-F13E-48B3-9F29-EFECAC90D598},12363.93611,5579612.552
4973,E05011406,Morley North, ,424855,429139,-1.62449,53.75803,{0ABBC38C-9149-4059-A54A-6F72BB77DCC5},20897.04325,13427365.56
4974,E05011407,Morley South, ,426157,426449,-1.60497,53.733791,{88A68F20-BC63-4009-BF1D-09365FFB9E52},19430.20998,12953660.35
4975,E05011409,Pudsey, ,421524,433023,-1.67475,53.793091,{24226B94-714B-487D-AFC1-7CCFDF222B8C},20862.30895,10404260.64
4976,E05011410,Rothwell, ,435941,427894,-1.4565001,53.746201,{643F62FE-F1E4-48E1-8E29-CF0F10B6E0F7},22273.21479,20089900.05
4977,E05011411,Roundhay, ,432759,437581,-1.50372,53.833469,{9021012A-58B7-474B-9342-38A532DD1945},12077.29271,8930961.491
4978,E05011413,Weetwood, ,426722,437565,-1.59545,53.833672,{FC450453-A77E-4EFF-BC02-5572A8824E08},17039.18396,6812018.913
4979,E05011414,Wetherby, ,442619,445145,-1.35286,53.900742,{37665828-E922-44CC-9002-F210FCF33FD9},42716.12908,45916003.7
4980,E05011415,Audley, ,379774,350799,-2.3032,53.05407,{5D6DD89B-D0D9-476D-9232-103C9D7090AC},29328.97459,29513516.52
4981,E05011416,Bradwell, ,384434,350230,-2.23365,53.04911,{1A19A6E1-9F0D-49D6-B329-7C8A54AD56AD},10222.4091,4934677.51
4982,E05011417,Clayton, ,385428,344269,-2.21855,52.99556,{03D61BC4-2288-4FF3-AF45-34E42700D8BE},4797.920955,1006046.282
4983,E05011418,Crackley & Red Street, ,382808,350478,-2.25792,53.051289,{8ABAA99B-7DD3-484C-A2EC-4723A4D7C342},7760.116439,2328168.616
4984,E05011419,Cross Heath, ,384288,347369,-2.2356901,53.023392,{F64EB77B-690A-47F4-A680-631BD4184F16},6723.67123,1410768.582
4985,E05011420,Holditch & Chesterton, ,382895,348666,-2.25652,53.035011,{EBFF5D93-AEB8-42BD-9423-0DF99C23FD17},11402.45528,4249292.619
4986,E05011421,Keele, ,381026,345478,-2.28421,53.00629,{3A97DF12-2290-4FD9-A3EE-B003753CD76B},15637.55674,8613645.098
4987,E05011422,Kidsgrove & Ravenscliffe, ,384298,354493,-2.2358899,53.087429,{5CB6C978-61F2-402A-BEEB-778F2F4AC3D2},15350.14239,3987989.209
4988,E05011423,Knutton, ,383303,346952,-2.25035,53.019611,{6B94C32D-264D-42F4-B0CC-4AC4997C10CA},4878.496462,892252.6433
4989,E05011424,Loggerheads, ,373405,336248,-2.3970101,52.922989,{50AC634F-B3A2-4658-ABE1-03A61198E2EF},40108.88379,47884544.12
4990,E05011425,Madeley & Betley, ,377020,345075,-2.3438799,53.00251,{1828E61E-7FD1-4DAC-B6D2-072668C4CB15},36439.47325,32369365.88
4991,E05011426,Maer & Whitmore, ,378017,340187,-2.32868,52.958611,{55305D33-18AC-4E50-BD6E-994D8D02E645},39151.79788,42895857.96
4992,E05011427,May Bank, ,385662,347286,-2.2151999,53.02269,{5F7C8C4E-F6E7-45F7-8A9B-C07A15B0F7C3},7073.839846,1904878.327
4993,E05011428,Newchapel & Mow Cop, ,386067,355958,-2.2095399,53.100651,{6D274DBA-6493-44E5-AB35-CCF7C48B6A95},14986.41686,6438139.487
4994,E05011429,Silverdale, ,382008,346606,-2.26963,53.01646,{19D11537-AE35-4B9F-A27A-625ABB164DA8},11059.95675,3660306.332
4995,E05011430,Talke & Butt Lane, ,382648,352950,-2.2604401,53.073509,{56515EFB-F453-4E00-9C1F-E91A842F8D51},12556.6663,7008317.367
4996,E05011431,Thistleberry, ,383476,345258,-2.2476799,53.004391,{11CDFE86-B9C1-4C82-8E14-DA0FBC4D809B},9384.769206,2967922.544
4997,E05011432,Town, ,385064,345857,-2.22405,53.009819,{256F98BD-1BD7-44A8-B3EB-C1F420E8D36B},7683.642961,1809070.224
4998,E05011433,Westbury Park & Northwood, ,385005,342880,-2.2247901,52.983059,{1C94354D-92A9-4161-BFED-A1D637D1CB9D},7921.297387,2248054.759
4999,E05011434,Westlands, ,384395,344364,-2.2339399,52.99638,{B0FE8D89-1CDC-4E1C-9B03-49DDE70B1186},9213.614082,2946272.133
